id,date,motion:title,motion:result,code,number,counts:yes,counts:no,counts:abstain
2023-10-10-095,2023-10-10T14:53:56+00:00,"105. Návrh svěření majetku města městské části Brno-Medlánky, pozemků p. č. 414/72, p. č. 414/8, p. č. 414/75, p. č. 991/64, p. č. 984/7, p. č. 996/1, p. č. 983/1, p. č. 983/7, p. č. 1012/6, p. č. 1012/7, p. č. 1818, p. č. 1839, p. č. 545 k. ú. Medlánky",pass,Z9/10,95,44,1,2
2023-10-10-094,2023-10-10T14:53:07+00:00,"104. Návrh směny části pozemku p. č. 965/169 k. ú. Ivanovice za pozemky p. č. 965/360, 965/361, 965/362, 965/276 vše v k. ú. Ivanovice",pass,Z9/10,94,42,0,4
2023-10-10-093,2023-10-10T14:52:34+00:00,103. Návrh směny pozemků a části pozemku v k. ú. Černovice s Českou republikou – Psychiatrickou nemocnicí Brno,pass,Z9/10,93,46,0,1
2023-10-10-092,2023-10-10T14:52:03+00:00,"102. Návrh směny pozemků v k. ú. Bohunice s TJ Tatran Bohunice, z. s.",pass,Z9/10,92,44,0,1
2023-10-10-091,2023-10-10T14:51:33+00:00,"101. Návrh směny pozemků a staveb v k. ú. Starý Lískovec s TJ Tatran Starý Lískovec, z. s.",pass,Z9/10,91,46,0,1
2023-10-10-090,2023-10-10T14:50:52+00:00,Body č. 95-100,pass,Z9/10,90,43,0,3
2023-10-10-088,2023-10-10T14:49:45+00:00,Body č. 92- 94,pass,Z9/10,88,43,0,2
2023-10-10-087,2023-10-10T14:49:11+00:00,91. Návrh nabytí spoluvlastnických podílů na pozemcích v k. ú. Nový Lískovec v souvislosti s projektem „Bytová výstavba v lokalitě Kamenný vrch II“ a návrh rozpočtového opatření,pass,Z9/10,87,46,0,1
2023-10-10-086,2023-10-10T14:48:35+00:00,Body č. 83-90,pass,Z9/10,86,43,0,3
2023-10-10-085,2023-10-10T14:47:36+00:00,"Body č. 71, 73, 75, 76, 79, 80, 82",pass,Z9/10,85,43,0,3
2023-10-10-084,2023-10-10T14:45:41+00:00,"69. Návrh zpeněžení pozemku p. č. 291/3, jehož součástí je stavba – jiná stavba Nádražní 678/6, v k. ú. Město Brno (bývalé kino Čas) formou veřejné elektronické dobrovolné dražby",pass,Z9/10,84,44,0,2
2023-10-10-083,2023-10-10T14:44:58+00:00,"68. Návrh zpeněžení pozemku p. č. 1124, jehož součástí je stavba – objekt k bydlení Pekařská 405/16, v k. ú. Staré Brno formou veřejné elektronické dobrovolné dražby",pass,Z9/10,83,40,0,6
2023-10-10-082,2023-10-10T14:44:24+00:00,67. Návrh na stanovení strategických lokalit a zbytného majetku určeného ke zcizení dle „Strategie a pravidel pro nakládání s nemovitým majetkem ve vlastnictví statutárního města Brna včetně postupu dalšího nabývání nemovitého majetku“ - odst. 3,pass,Z9/10,82,34,1,12
2023-10-10-081,2023-10-10T14:43:59+00:00,67. Návrh na stanovení strategických lokalit a zbytného majetku určeného ke zcizení dle „Strategie a pravidel pro nakládání s nemovitým majetkem ve vlastnictví statutárního města Brna včetně postupu dalšího nabývání nemovitého majetku“ - odst. 2 - 2. odr. vč. návrhu p. Grunda,pass,Z9/10,81,33,1,12
2023-10-10-080,2023-10-10T14:43:10+00:00,67. Návrh na stanovení strategických lokalit a zbytného majetku určeného ke zcizení dle „Strategie a pravidel pro nakládání s nemovitým majetkem ve vlastnictví statutárního města Brna včetně postupu dalšího nabývání nemovitého majetku“ - odst. 2 - 1. odr.,pass,Z9/10,80,38,0,9
2023-10-10-079,2023-10-10T14:42:42+00:00,67. Návrh na stanovení strategických lokalit a zbytného majetku určeného ke zcizení dle „Strategie a pravidel pro nakládání s nemovitým majetkem ve vlastnictví statutárního města Brna včetně postupu dalšího nabývání nemovitého majetku“ - 1. odr.,pass,Z9/10,79,37,0,9
2023-10-10-078,2023-10-10T14:38:52+00:00,66. Přehled bytů poskytnutých v celoměstském zájmu za 1. pololetí roku 2023,pass,Z9/10,78,36,6,2
2023-10-10-077,2023-10-10T14:38:20+00:00,65. Žádost městské části Brno-střed o předchozí souhlas s použitím části postoupených příjmů z prodeje nemovitostí k jinému účelu,pass,Z9/10,77,33,0,8
2023-10-10-076,2023-10-10T13:09:05+00:00,"7. Projekt OHB II – linka K1 (SAKO Brno, a. s.) - hlasování o návrhu p. Kmenta",pass,Z9/10,76,35,0,4
2023-10-10-075,2023-10-10T13:05:15+00:00,"7. Projekt OHB II – linka K1 (SAKO Brno, a. s.) - hlasování o návrhu p. Hrušky - 4. odr.",fail,Z9/10,75,22,0,12
2023-10-10-074,2023-10-10T13:03:40+00:00,"7. Projekt OHB II – linka K1 (SAKO Brno, a. s.) - prodloužení jednání",pass,Z9/10,74,49,0,0
2023-10-10-073,2023-10-10T13:03:03+00:00,"7. Projekt OHB II – linka K1 (SAKO Brno, a. s.) - hlasování o návrhu p. Hrušky - 3. odr.",pass,Z9/10,73,40,0,6
2023-10-10-072,2023-10-10T12:58:31+00:00,"7. Projekt OHB II – linka K1 (SAKO Brno, a. s.) - hlasování o návrhu p. Hrušky - 2. odr.",fail,Z9/10,72,20,3,12
2023-10-10-071,2023-10-10T12:56:25+00:00,"7. Projekt OHB II – linka K1 (SAKO Brno, a. s.) - hlasování o návrhu p. Hrušky - 1. odr.",pass,Z9/10,71,38,0,7
2023-10-10-070,2023-10-10T12:53:23+00:00,"7. Projekt OHB II – linka K1 (SAKO Brno, a. s.) - hlasování o návrhu pí Drápalové",pass,Z9/10,70,46,0,3
2023-10-10-069,2023-10-10T12:50:17+00:00,"7. Projekt OHB II – linka K1 (SAKO Brno, a. s.) - hlasování o návrhu pí Vaňkové",pass,Z9/10,69,44,0,3
2023-10-10-068,2023-10-10T12:48:52+00:00,"7. Projekt OHB II – linka K1 (SAKO Brno, a. s.) - hlasování o návrhu pí Vaňkové",pass,Z9/10,68,38,0,4
2023-10-10-067,2023-10-10T09:32:25+00:00,"7. Projekt OHB II – linka K1 (SAKO Brno, a. s.) - souhlas s vystoupením fyzických osob",pass,Z9/10,67,48,0,1
2023-10-10-066,2023-10-10T09:30:23+00:00,"64. Návrh na převod finančních prostředků do Fondu bytové výstavby, návrh rozpočtového opatření",pass,Z9/10,66,43,0,8
2023-10-10-065,2023-10-10T09:29:53+00:00,63. Návrh rozpočtového opatření – Aktualizace očekávaného plnění rozpočtu příjmů a čerpání rozpočtu kapitálových výdajů Fondu bytové výstavby v roce 2023,pass,Z9/10,65,44,0,7
2023-10-10-064,2023-10-10T09:29:19+00:00,"62. Projekt ""Pořízení cisternové automobilové stříkačky pro JSDH Brno-Židenice"" – návrh smlouvy o poskytnutí dotace",pass,Z9/10,64,48,0,1
2023-10-10-063,2023-10-10T09:28:45+00:00,"61. Projekt ""Aktualizace Akčního plánu pro udržitelnou energii a klima města Brna včetně emisní bilance CO2"" – návrh smlouvy o poskytnutí podpory",pass,Z9/10,63,44,0,7
2023-10-10-062,2023-10-10T09:25:22+00:00,"60. Projekt ""Regenerace veřejného parku Trnkova – akumulační nádrž pro potřeby zálivky"" – návrh smlouvy o poskytnutí podpory",pass,Z9/10,62,48,0,1
2023-10-10-061,2023-10-10T09:21:27+00:00,"59. Projekt ""Výstavba mateřské školy v lokalitě Nad Dědinou""- rozhodnutí o poskytnutí dotace",pass,Z9/10,61,50,0,1
2023-10-10-060,2023-10-10T09:20:55+00:00,"58. Projekt ""ZŠ Bosonožská – Inovace materiálních podmínek pro rozvoj přírodovědné, informační a technické gramotnosti žáků"" – rozhodnutí o poskytnutí dotace",pass,Z9/10,60,51,0,1
2023-10-10-059,2023-10-10T09:20:21+00:00,57. Projekt “Fotbalové centrum Brno“ – změna parametrů posouzení projektu,pass,Z9/10,59,50,0,1
2023-10-10-058,2023-10-10T09:19:46+00:00,"56. Projekt ""Kreativní učení pro děti a mládež v Knihovně Jiřího Mahena v Brně 2"" – posouzení projektu, návrh rozpočtového opatření",pass,Z9/10,58,44,6,1
2023-10-10-057,2023-10-10T09:16:56+00:00,"55. Projekty financované z Fondu kofinancování projektů – říjen 2023 – souhlas s realizací projektu, návrh rozpočtového opatření",pass,Z9/10,57,49,0,3
2023-10-10-056,2023-10-10T09:16:24+00:00,54. Finanční prostředky Fondu kofinancování projektů – říjen 2023 – návrh rozpočtových opatření,pass,Z9/10,56,49,0,3
2023-10-10-055,2023-10-10T09:15:47+00:00,"53. Žádost o bezúplatný převod hrobového zařízení, návrh darovací smlouvy",pass,Z9/10,55,50,0,1
2023-10-10-054,2023-10-10T09:15:15+00:00,"52. Návrh dodatku č. 1 smlouvy o poskytnutí dotace z rozpočtu města Brna mezi statutárním městem Brnem a společností SNIP & CO, reklamní společnost, spol. s r. o.",pass,Z9/10,54,32,6,8
2023-10-10-053,2023-10-10T09:14:08+00:00,"52. Návrh dodatku č. 1 smlouvy o poskytnutí dotace z rozpočtu města Brna mezi statutárním městem Brnem a společností SNIP & CO, reklamní společnost, spol. s r. o. - hlasování o návrhu p. Zemka",fail,Z9/10,53,16,3,19
2023-10-10-052,2023-10-10T09:08:10+00:00,"51. Návrh Dodatku č. 1 ke smlouvě č. 1523092274 o poskytnutí programové neinvestiční dotace z rozpočtu města Brna Nadaci Veronica na projekt ""Boryt Story (přírodní barvení invazivními rostlinami)"" v rámci dotačního programu Pro Kreativní Brno, 3. etapa",pass,Z9/10,52,43,5,1
2023-10-10-051,2023-10-10T09:07:21+00:00,"50. Návrh Dodatku č. 1 ke smlouvě č. 1523091654 o poskytnutí individuální neinvestiční dotace z rozpočtu města Brna Brno CreativeDays s. r. o. na realizaci projektu „Brno CreativeDays 2023""",pass,Z9/10,51,47,0,2
2023-10-10-050,2023-10-10T09:06:46+00:00,"49. Návrh Smlouvy o poskytnutí investičního příspěvku „Rekreační apartmánové domy, Brno-Bystrc“",pass,Z9/10,50,38,5,7
2023-10-10-049,2023-10-10T09:06:13+00:00,"48. Návrh smlouvy o poskytnutí individuální dotace z rozpočtu města Brna v letech 2024 – 2026 pro Moravskou zemskou knihovnu v Brně na projekt „Knihovna Milana Kundery – mezinárodní kulturní spolupráce, edukace, prezentace“",pass,Z9/10,49,49,0,0
2023-10-10-048,2023-10-10T09:05:33+00:00,"47. Návrh smlouvy o poskytnutí individuální dotace z rozpočtu města Brna v roce 2023 společnosti C.E.M.A. –CentralEuropean Music Agency, s. r. o., na projekt ""Brno město hudby / Brno Music Friendly City""",pass,Z9/10,48,42,1,6
2023-10-10-047,2023-10-10T09:04:53+00:00,"46. Návrh smlouvy o poskytnutí dotace Moravian Science Centre Brno, příspěvkové organizaci, na spolufinancování VIDA! science centra v období od 1. 1. 2024 do 31. 12. 2024",pass,Z9/10,47,47,0,3
2023-10-10-046,2023-10-10T09:04:17+00:00,"45. Kancelář architekta města Brna, příspěvková organizace – návrh na prodloužení termínu vyúčtování schválených účelových neinvestičních příspěvků a prodloužení termínu vyúčtování schválených investičních příspěvků",pass,Z9/10,46,40,1,7
2023-10-10-045,2023-10-10T09:03:42+00:00,"44. Kancelář architekta města Brna, příspěvková organizace – návrh na změnu účelů využití části účelových neinvestičních příspěvků na účelový neinvestiční příspěvek Příprava zadávacího řízení se soutěžním dialogem „Revitalizace území Ponava“",pass,Z9/10,45,36,7,6
2023-10-10-044,2023-10-10T08:53:49+00:00,"43. Kancelář architekta města Brna, příspěvková organizace – návrh na změnu účelu využití části účelového neinvestičního příspěvku",pass,Z9/10,44,47,0,3
2023-10-10-043,2023-10-10T08:53:18+00:00,"42. Návrh na změnu účelu využití části účelového neinvestičního příspěvku Centra experimentálního divadla, příspěvkové organizace",pass,Z9/10,43,40,6,1
2023-10-10-042,2023-10-10T08:52:46+00:00,"41. Návrh na snížení neinvestičních příspěvků Národnímu divadlu Brno, příspěvkové organizaci a Filharmonii Brno, příspěvkové organizaci, tvorba Fondu rezerv a rozvoje – návrh rozpočtového opatření",pass,Z9/10,42,43,1,7
2023-10-10-041,2023-10-10T08:52:11+00:00,"40. Návrh na poskytnutí účelové neinvestiční dotace Základní škole a Mateřské škole Pramínek, o.p.s. na zajištění projektu ""Síť brněnských otevřených škol""",pass,Z9/10,41,44,6,0
2023-10-10-040,2023-10-10T08:51:39+00:00,39. Návrh na poskytnutí neinvestičních příspěvků základním školám na zajištění základní plavecké výuky žáků základních škol – návrh rozpočtového opatření,pass,Z9/10,40,48,0,1
2023-10-10-039,2023-10-10T08:51:03+00:00,38. Návrh na poskytnutí individuální investiční dotace TJ STADION BRNO z.s. na realizaci projektu „Rolba na úpravu ledové plochy – krasobruslařská hala na ul. Křídlovická“ – návrh rozpočtového opatření,pass,Z9/10,39,46,0,3
2023-10-10-038,2023-10-10T08:50:28+00:00,37. Návrh na poskytnutí neinvestičních dotací na podporu sportovních odvětví v roce 2023 – návrh rozpočtového opatření,pass,Z9/10,38,47,0,2
2023-10-10-037,2023-10-10T08:49:47+00:00,"36. Návrh na poskytnutí individuální neinvestiční dotace Volejbalovému klubu Královo Pole, z. s., na uspořádání Turnaje CEV ChampionsLeagueVolleyball v roce 2023 – návrh rozpočtového opatření",pass,Z9/10,37,47,0,3
2023-10-10-036,2023-10-10T08:49:00+00:00,"35. Návrh na poskytnutí individuální neinvestiční dotace Římskokatolické duchovní správě u kostela Nanebevzetí Panny Marie, Brno na akci ""Restaurování dvou kusů lavic a oprava části podlahy v kostele Nanebevzetí Panny Marie"" - návrh rozpočtového opatření",pass,Z9/10,36,33,0,12
2023-10-10-035,2023-10-10T08:48:05+00:00,34. Návrh na poskytnutí individuálních neinvestičních dotací z rozpočtu města Brna pro oblast zdraví na rok 2023 – návrh rozpočtového opatření,pass,Z9/10,35,48,0,1
2023-10-10-034,2023-10-10T08:47:27+00:00,"33. Návrh na poskytnutí účelových neinvestičních příspěvků pro Centrum experimentálního divadla, příspěvkovou organizaci, v roce 2023 – návrh rozpočtového opatření",pass,Z9/10,34,33,7,8
2023-10-10-033,2023-10-10T08:46:44+00:00,32. Návrh na změny transferů městských částí poskytnutých Odborem investičním MMB – říjen 2023 – návrh rozpočtového opatření,pass,Z9/10,33,42,0,7
2023-10-10-032,2023-10-10T08:45:57+00:00,"31. Návrh na poskytnutí účelového neinvestičního příspěvku Správě hřbitovů města Brna, příspěvkové organizaci zapojením Fondu rezerv a rozvoje, návrh rozpočtového opatření",pass,Z9/10,32,42,0,7
2023-10-10-031,2023-10-10T08:45:23+00:00,30. Návrh na poskytnutí neinvestičních transferů městským částem za účelem úhrady provozních nákladů středisek volného času – návrh rozpočtového opatření,pass,Z9/10,31,49,0,1
2023-10-10-030,2023-10-10T08:44:49+00:00,"29. Návrh na poskytnutí účelového neinvestičního transferu městské části Brno-střed na zajištění úklidu komunikací a údržbu zeleně přednádražního prostoru, náměstí Svobody a přilehlých ulic zapojením Fondu rezerv a rozvoje – návrh rozpočtového opatření",pass,Z9/10,30,49,0,1
2023-10-10-029,2023-10-10T08:44:15+00:00,28. Návrh na poskytnutí investičních dotací v rámci dotačního programu Podpora vytváření zelených střech,pass,Z9/10,29,42,0,7
2023-10-10-028,2023-10-10T08:43:35+00:00,27. Návrh na poskytnutí investičních dotací v rámci dotačního programu Podpora využití srážkové vody,pass,Z9/10,28,47,0,1
2023-10-10-027,2023-10-10T08:43:07+00:00,"26. Zapojení Fondu rezerv a rozvoje v souvislosti s návrhem Dodatku č.1 ke Smlouvě o poskytnutí dotace POST BELLUM, z. ú.– návrh rozpočtového opatření",pass,Z9/10,27,40,2,8
2023-10-10-026,2023-10-10T08:42:35+00:00,"25. Zapojení Fondu rezerv a rozvoje v souvislosti s poskytnutím účelového neinvestičního příspěvku Muzeu města Brna, příspěvkové organizaci, na opravu oken a dveří v roce 2023 – návrh rozpočtového opatření",pass,Z9/10,26,45,1,3
2023-10-10-025,2023-10-10T08:41:58+00:00,"24. Zapojení Fondu rezerv a rozvoje v souvislosti s uplatněním inflační doložky u smluv uzavřených se společností Technické sítě Brno, akciová společnost – návrh rozpočtového opatření",pass,Z9/10,25,43,0,3
2023-10-10-024,2023-10-10T08:30:28+00:00,23. Návrh na zapojení vyšších příjmů Odboru sportu MMB do rozpočtu běžných výdajů roku 2023 – návrh rozpočtového opatření,pass,Z9/10,24,47,0,4
2023-10-10-023,2023-10-10T08:29:55+00:00,"22. Navýšení rozpočtu příjmů a přesun běžných a kapitálových výdajů v rámci rozpočtu Odboru správy majetku MMB, návrh rozpočtového opatření",pass,Z9/10,23,41,0,9
2023-10-10-022,2023-10-10T08:29:24+00:00,21. Návrh rozpočtového opatření – aktualizace rozpočtu kapitálových a běžných výdajů na projekty participativního rozpočtu v roce 2023,pass,Z9/10,22,44,0,7
2023-10-10-021,2023-10-10T08:28:55+00:00,20. Aktualizace očekávaného čerpání rozpočtu kapitálových výdajů Majetkového odboru MMB v roce 2023 – návrh rozpočtového opatření,pass,Z9/10,21,42,0,9
2023-10-10-020,2023-10-10T08:28:23+00:00,19. Aktualizace očekávaného čerpání rozpočtu kapitálových výdajů Odboru územního plánování a rozvoje Magistrátu města Brna v roce 2023 – návrh rozpočtového opatření,pass,Z9/10,20,40,0,9
2023-10-10-019,2023-10-10T08:27:46+00:00,18. Aktualizace očekávaného čerpání rozpočtu kapitálových výdajů Odboru strategického rozvoje a spolupráce MMB v roce 2023 – návrh rozpočtového opatření,pass,Z9/10,19,48,0,2
2023-10-10-018,2023-10-10T08:27:14+00:00,17. Aktualizace očekávaného čerpání rozpočtu kapitálových výdajů Odboru kultury MMB v roce 2023 – návrh rozpočtového opatření,pass,Z9/10,18,48,0,3
2023-10-10-017,2023-10-10T08:26:43+00:00,16. Aktualizace očekávaného čerpání rozpočtu kapitálových výdajů Odboru městské informatiky MMB v roce 2023 – návrh rozpočtového opatření,pass,Z9/10,17,41,0,9
2023-10-10-016,2023-10-10T08:26:11+00:00,15. Aktualizace očekávaného čerpání rozpočtu kapitálových výdajů Odboru životního prostředí MMB v roce 2023 – návrh rozpočtového opatření,pass,Z9/10,16,42,0,8
2023-10-10-015,2023-10-10T08:25:40+00:00,14. Aktualizace očekávaného čerpání rozpočtu kapitálových výdajů Odboru dopravy MMB a běžných a kapitálových výdajů Fondu mobility v roce 2023 – návrh rozpočtového opatření,pass,Z9/10,15,42,0,9
2023-10-10-014,2023-10-10T08:25:04+00:00,13. Aktualizace rozpočtu běžných a kapitálových výdajů rozpočtu Odboru dopravy MMB – říjen 2023 – návrh rozpočtového opatření,pass,Z9/10,14,39,0,10
